,imed_reg_code,n_significativo,1,2,3,4,cluster,concentracao,distancia
34,150009,0.29411764705882354,0.0,0.0,0.7058823529411765,0.0,3,0.6935191836795055,17.64334601113261
35,150010,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0,3,0.6141356769947383,137.22745998802682
36,150011,0.0,0.0,0.0,1.0,0.0,3,1.0,45.619739028465574
37,150012,0.8823529411764706,0.0,0.0,0.11764705882352941,0.0,3,0.8605140493133996,73.32053832333226
38,150013,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0,3,0.6141356769947383,244.58743770494863
39,150014,0.9411764705882353,0.0,0.0,0.058823529411764705,0.0,3,0.9282196375329118,120.08265415318571
40,150015,0.5882352941176471,0.0,0.058823529411764705,0.35294117647058826,0.0,3,0.5852867277097764,79.59546514249283
41,150016,0.8823529411764706,0.0,0.0,0.11764705882352941,0.0,3,0.8605140493133996,472.54594538292986
42,150017,0.6470588235294118,0.0,0.058823529411764705,0.29411764705882354,0.0,3,0.6211385906453787,349.113708297711
43,150018,0.23529411764705882,0.0,0.058823529411764705,0.5294117647058824,0.17647058823529413,3,0.4613055041575918,319.0020171510265
44,150019,0.8235294117647058,0.0,0.0,0.17647058823529413,0.0,3,0.7979211744853256,273.68450131038844
45,150020,0.7058823529411765,0.0,0.058823529411764705,0.23529411764705882,0.0,3,0.6681068642117968,35.89992904429671
46,150021,0.9411764705882353,0.0,0.0,0.058823529411764705,0.0,3,0.9282196375329118,78.61397920452718
47,160001,1.0,0.0,0.0,0.0,0.0,1,1.0,47.382786337137844
48,160002,0.8235294117647058,0.0,0.058823529411764705,0.0,0.11764705882352941,4,0.7870051858976265,260.5921757604448
49,160003,0.9411764705882353,0.0,0.058823529411764705,0.0,0.0,2,0.9282196375329118,256.61260358710416
50,160004,0.8235294117647058,0.058823529411764705,0.11764705882352941,0.0,0.0,2,0.7870051858976265,171.26048722281402
51,170001,0.9411764705882353,0.0,0.0,0.0,0.058823529411764705,4,0.9282196375329118,135.1396976118823
52,170002,0.8823529411764706,0.11764705882352941,0.0,0.0,0.0,1,0.8605140493133996,94.65062591640593
53,170003,0.8235294117647058,0.11764705882352941,0.0,0.058823529411764705,0.0,1,0.7870051858976265,91.01393928596
54,170004,0.8823529411764706,0.11764705882352941,0.0,0.0,0.0,1,0.8605140493133996,82.0089675702855
55,170005,0.7058823529411765,0.0,0.0,0.17647058823529413,0.11764705882352941,3,0.6550311015094142,27.271610175035477
56,170006,1.0,0.0,0.0,0.0,0.0,1,1.0,152.89543561816757
57,170007,1.0,0.0,0.0,0.0,0.0,1,1.0,110.4764982542523
58,170008,0.9411764705882353,0.0,0.0,0.058823529411764705,0.0,3,0.9282196375329118,86.63695735475956
59,170009,1.0,0.0,0.0,0.0,0.0,1,1.0,21.40808085900789
60,170010,0.7647058823529411,0.0,0.0,0.17647058823529413,0.058823529411764705,3,0.7240313897112453,56.82208964727947
61,170011,0.9411764705882353,0.0,0.0,0.058823529411764705,0.0,3,0.9282196375329118,208.3774311145969
62,210001,0.0,0.0,0.0,1.0,0.0,3,1.0,34.98876684718532
63,210002,0.0,0.0,0.0,1.0,0.0,3,1.0,24.17519110633049
64,210003,0.0,0.0,0.0,1.0,0.0,3,1.0,142.30099073922
65,210004,0.0,0.0,0.0,1.0,0.0,3,1.0,42.05357097238765
66,210005,0.0,0.0,0.0,1.0,0.0,3,1.0,60.779964513895244
67,210006,0.0,0.0,0.0,1.0,0.0,3,1.0,121.85416541908351
68,210007,0.058823529411764705,0.0,0.0,0.9411764705882353,0.0,3,0.9282196375329118,65.37317447717702
69,210008,0.11764705882352941,0.0,0.0,0.8823529411764706,0.0,3,0.8605140493133996,76.18224446179809
70,210009,0.0,0.0,0.0,1.0,0.0,3,1.0,67.32869120827596
71,210010,0.0,0.0,0.0,1.0,0.0,3,1.0,39.1329605175173
72,210011,0.0,0.0,0.0,1.0,0.0,3,1.0,123.04333169750696
73,210012,0.0,0.0,0.0,1.0,0.0,3,1.0,53.670797730711215
74,210013,0.0,0.0,0.0,1.0,0.0,3,1.0,16.219349904715386
75,210014,0.29411764705882354,0.0,0.0,0.7058823529411765,0.0,3,0.6935191836795055,72.08461342890442
76,210015,0.0,0.0,0.0,1.0,0.0,3,1.0,85.9056529677102
77,210016,0.0,0.0,0.0,1.0,0.0,3,1.0,19.75640051272635
78,210017,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0,3,0.6141356769947383,85.04903363864372
79,210018,0.058823529411764705,0.0,0.0,0.9411764705882353,0.0,3,0.9282196375329118,122.66019449299795
80,210019,0.29411764705882354,0.0,0.0,0.7058823529411765,0.0,3,0.6935191836795055,46.60365975079913
81,210020,0.0,0.0,0.0,1.0,0.0,3,1.0,146.76709128262985
82,210021,0.17647058823529413,0.0,0.0,0.8235294117647058,0.0,3,0.7979211744853256,113.69621491188587
83,210022,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,3,0.6280634265900771,238.6025989041951
84,220001,0.11764705882352941,0.0,0.0,0.6470588235294118,0.23529411764705882,3,0.5998846486579748,32.37872878985137
85,220002,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,3,0.6280634265900771,94.67724343738506
86,220003,0.7058823529411765,0.0,0.0,0.29411764705882354,0.0,3,0.6935191836795055,142.50693728972598
87,220004,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,3,0.6280634265900771,79.64765926259506
88,220005,0.47058823529411764,0.0,0.0,0.5294117647058824,0.0,3,0.6141356769947383,111.2226812802636
89,220006,0.23529411764705882,0.0,0.0,0.7647058823529411,0.0,3,0.7417364831128523,41.78126411612462
90,220007,0.35294117647058826,0.0,0.0,0.6470588235294118,0.0,3,0.6550311015094143,147.7608179705926
91,220008,0.23529411764705882,0.0,0.0,0.7647058823529411,0.0,3,0.7417364831128523,108.10579193235986
92,220009,0.7058823529411765,0.0,0.0,0.29411764705882354,0.0,3,0.6935191836795055,32.681827929023896
93,220010,0.7058823529411765,0.0,0.0,0.23529411764705882,0.058823529411764705,3,0.6681068642117968,114.09317686060487
94,220011,1.0,0.0,0.0,0.0,0.0,1,1.0,78.26657873828725
95,220012,1.0,0.0,0.0,0.0,0.0,1,1.0,102.7402368957386
96,220013,0.4117647058823529,0.0,0.0,0.5882352941176471,0.0,3,0.6280634265900771,8.782429243026543
97,220014,0.6470588235294118,0.0,0.0,0.35294117647058826,0.0,3,0.6550311015094143,95.5539607804725
98,220015,0.8235294117647058,0.0,0.0,0.17647058823529413,0.0,3,0.7979211744853256,64.85584210360871
99,220016,0.6470588235294118,0.0,0.0,0.35294117647058826,0.0,3,0.6550311015094143,185.14593099395046
100,220017,0.5882352941176471,0.0,0.0,0.17647058823529413,0.23529411764705882,4,0.5391265523477459,49.626079041556814
101,220018,0.5294117647058824,0.0,0.0,0.29411764705882354,0.17647058823529413,3,0.49739807427316945,233.970897080911
102,220019,0.7647058823529411,0.0,0.0,0.23529411764705882,0.0,3,0.7417364831128523,104.63639588583507
103,230001,0.47058823529411764,0.0,0.0,0.5294117647058824,0.0,3,0.6141356769947383,30.976503638754288
104,230002,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0,3,0.6141356769947383,87.17575674102791
105,230003,0.8823529411764706,0.0,0.0,0.11764705882352941,0.0,3,0.8605140493133996,62.699141017872755
106,230004,0.47058823529411764,0.0,0.0,0.5294117647058824,0.0,3,0.6141356769947383,40.593711174256576
107,230005,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0,3,0.6141356769947383,55.934190011887004
108,230006,0.5882352941176471,0.0,0.0,0.4117647058823529,0.0,3,0.6280634265900771,39.795355049113326
109,230007,0.6470588235294118,0.0,0.0,0.23529411764705882,0.11764705882352941,3,0.5998846486579748,65.69819709022349
110,230008,1.0,0.0,0.0,0.0,0.0,1,1.0,39.193671561902434
111,230009,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0,3,0.6141356769947383,31.30076369094162
112,230010,0.9411764705882353,0.0,0.0,0.058823529411764705,0.0,3,0.9282196375329118,55.45788606667586
113,230011,0.9411764705882353,0.0,0.0,0.058823529411764705,0.0,3,0.9282196375329118,49.9427256729225
114,230012,1.0,0.0,0.0,0.0,0.0,1,1.0,15.804561404650764
115,230013,0.47058823529411764,0.0,0.0,0.5294117647058824,0.0,3,0.6141356769947383,167.4520760992011
116,230014,0.29411764705882354,0.0,0.0,0.5882352941176471,0.11764705882352941,3,0.5549400665915649,120.86209472585512
117,230015,0.23529411764705882,0.0,0.0,0.7058823529411765,0.058823529411764705,3,0.6681068642117968,28.40018675514844
118,230016,0.35294117647058826,0.0,0.0,0.6470588235294118,0.0,3,0.6550311015094143,81.05317447117515
119,230017,0.29411764705882354,0.0,0.0,0.7058823529411765,0.0,3,0.6935191836795055,75.35985900331146
120,230018,0.4117647058823529,0.0,0.0,0.5882352941176471,0.0,3,0.6280634265900771,29.16815299299941
121,240001,0.4117647058823529,0.0,0.0,0.5882352941176471,0.0,3,0.6280634265900771,33.72753213811507
122,240002,0.8235294117647058,0.0,0.0,0.17647058823529413,0.0,3,0.7979211744853256,61.505509591813095
123,240003,0.8235294117647058,0.0,0.0,0.17647058823529413,0.0,3,0.7979211744853256,64.08177375442293
