imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
Andradina,350024,196183.10761,0.010214467606442538,sudeste,0
São José do Rio Preto,350025,924788.6894919999,0.9067744760800648,sudeste,0
Catanduva,350026,261411.25936199998,-0.11763692854935592,sudeste,0
Votuporanga,350027,172918.727057,-0.10387744002110248,sudeste,0
Jales,350028,110988.30905000003,-0.004157096065659651,sudeste,0
Fernandópolis,350029,110155.622522,0.0815228020610041,sudeste,0
Santa Fé do Sul,350030,49000.615792000004,-0.5310722642072244,sudeste,0
Ribeirão Preto,350031,1544148.811686,-0.010099640772449172,sudeste,0
Barretos,350032,427062.3927650001,0.6091469202033365,sudeste,0
Franca,350033,429343.01302300004,-0.29844955374067955,sudeste,0
São Joaquim da Barra – Orlândia,350034,166586.78222000002,-0.0723158063753517,sudeste,0
Ituverava,350035,126054.65502,-0.9429788910369415,sudeste,0
Araraquara,350036,628520.489836,0.6734044660034696,sudeste,0
São Carlos,350037,526111.7132,0.34480519309100427,sudeste,0
Campinas,350038,3244477.4976299996,-0.28436199410773055,sudeste,0
Jundiaí,350039,993474.7307499999,-0.17228845275633328,sudeste,0
Piracicaba,350040,612226.438651,0.12799004695612592,sudeste,0
Bragança Paulista,350041,482949.73968999996,0.31778708028702085,sudeste,0
Limeira,350042,380966.92931,-0.3783066389586335,sudeste,0
Mogi Guaçu,350043,330455.44483,0.728588059026678,sudeste,0
São João da Boa Vista,350044,317003.98011999996,0.6501649358812709,sudeste,0
Araras,350045,274649.950871,0.6122442948035347,sudeste,0
Rio Claro,350046,254336.401807,-0.3403522641595186,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,0.16567434414600019,sudeste,0
Amparo,350048,134997.72316000002,-0.40617078076329177,sudeste,0
São José dos Campos,350049,1120029.7724130002,-0.0474029306064262,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,-0.33733461590059344,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,0.2152947509402493,sudeste,0
Guaratinguetá,350052,319024.6375310001,-0.3283157098476524,sudeste,0
Cruzeiro,350053,164298.238741,-0.2350968201436552,sudeste,0
Curitiba,410001,3701074.1058279998,0.13780095934175385,sul,0
Paranaguá,410002,296718.57104999997,0.6528664904841032,sul,0
União da Vitória,410003,176669.499867,0.18041863217322118,sul,1
Guarapuava,410004,349748.145659,0.593282797982958,sul,1
Pitanga,410005,76012.57095300002,0.3922130065464333,sul,0
Cascavel,410006,529323.298461,1.3847358777743182,sul,1
Foz do Iguaçu,410007,375228.46436200006,2.414236391130959,sul,1
Toledo,410008,331688.265979,2.4449506925573963,sul,1
Francisco Beltrão,410009,277097.968703,2.4645416192548986,sul,1
Pato Branco,410010,270458.556094,2.5257363007798865,sul,1
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,0.356514991879718,sul,1
Dois Vizinhos,410012,81702.464137,1.3124449054749348,sul,1
Marechal Cândido Rondon,410013,80130.80911600002,1.3905949050534385,sul,1
Maringá,410014,797099.27589,1.229376203955737,sul,1
Campo Mourão,410015,313027.75322699995,0.6572039906159725,sul,1
Umuarama,410016,289313.81824000005,0.7235917492359419,sul,1
Paranavaí,410017,203037.00908999998,1.1176696915610043,sul,1
Cianorte,410018,167377.66046400002,1.2763402283731693,sul,1
Paranacity - Colorado,410019,67520.631082,1.1499207786746535,sul,0
Loanda,410020,60473.115481999994,0.3002276989766547,sul,1
Londrina,410021,1101503.803679,0.9192292941754083,sul,0
Santo Antônio da Platina,410022,269124.432428,1.0564571371628229,sul,0
Apucarana,410023,232009.5816550001,0.14630107310836193,sul,1
Cornélio Procópio – Bandeirantes,410024,180868.896175,1.6479099567560023,sul,1
Ivaiporã,410025,134258.070138,0.9188864811838119,sul,0
Ibaiti,410026,59299.566444,1.0557272457107996,sul,1
Ponta Grossa,410027,643820.6111910001,1.0476514336614755,sul,0
Telêmaco Borba,410028,190498.32052999997,0.9209869112523623,sul,1
Irati,410029,155233.04812999998,0.11823320105327605,sul,0
Florianópolis,420001,1156318.073962,2.328852492371899,sul,1
Criciúma,420002,436943.85003800003,1.47906906148412,sul,1
Tubarão,420003,321275.15853799996,1.8082123559383771,sul,1
Araranguá,420004,199339.350779,1.1897622024457297,sul,1
Lages,420005,282419.368602,2.087174037440327,sul,1
Curitibanos,420006,68873.72662899998,0.04688382175700294,sul,1
Chapecó,420007,415514.7823769999,5.89080636570878,sul,1
Joaçaba - Herval d'Oeste,420008,177772.522683,3.1381363391831547,sul,1
São Miguel do Oeste,420009,163672.588356,2.651911482780907,sul,1
Concórdia,420010,137754.40194799998,3.6625770208736235,sul,1
Xanxerê,420011,129804.767413,4.297453077727553,sul,1
Maravilha,420012,52543.352625,3.2090565759154734,sul,1
São Lourenço do Oeste,420013,42214.26332300001,0.5574247417687179,sul,1
Caçador,420014,104941.68953599999,0.1820392410839146,sul,1
Videira,420015,128583.28165600002,3.1396417674542842,sul,1
