imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
Campo Mourão,410015,313027.75322699995,-0.5126346984507671,sul,3
Umuarama,410016,289313.81824000005,-0.445720276438918,sul,3
Paranavaí,410017,203037.00908999998,-0.4832487958210623,sul,3
Cianorte,410018,167377.66046400002,-0.21746015344501993,sul,3
Paranacity - Colorado,410019,67520.631082,-0.5440412498103032,sul,3
Loanda,410020,60473.115481999994,-0.5440412498103032,sul,3
Londrina,410021,1101503.803679,-0.3891263525576588,sul,0
Santo Antônio da Platina,410022,269124.432428,-0.46541728124978576,sul,3
Apucarana,410023,232009.5816550001,-0.5244504364877434,sul,3
Cornélio Procópio – Bandeirantes,410024,180868.896175,-0.1687022577648784,sul,3
Ivaiporã,410025,134258.070138,-0.47180600794374206,sul,3
Ibaiti,410026,59299.566444,-0.5143057444446942,sul,0
Ponta Grossa,410027,643820.6111910001,-0.5111755251871927,sul,3
Telêmaco Borba,410028,190498.32052999997,-0.49313180272450136,sul,3
Irati,410029,155233.04812999998,-0.5042845157195052,sul,3
Florianópolis,420001,1156318.073962,-0.5089678905285981,sul,0
Criciúma,420002,436943.85003800003,-0.40279749466712556,sul,0
Tubarão,420003,321275.15853799996,-0.42055112955184903,sul,0
Araranguá,420004,199339.350779,-0.1769433505483392,sul,0
Lages,420005,282419.368602,-0.5065798833699842,sul,3
Curitibanos,420006,68873.72662899998,-0.5440412498103032,sul,0
Chapecó,420007,415514.7823769999,0.329322376924991,sul,0
Joaçaba - Herval d'Oeste,420008,177772.522683,-0.4944468988509559,sul,0
São Miguel do Oeste,420009,163672.588356,-0.30040394651043073,sul,0
Concórdia,420010,137754.40194799998,2.649642483951224,sul,0
Xanxerê,420011,129804.767413,0.3457120246847554,sul,0
Maravilha,420012,52543.352625,-0.2003507680711809,sul,0
São Lourenço do Oeste,420013,42214.26332300001,-0.45525262771716196,sul,0
Caçador,420014,104941.68953599999,-0.5356399052923605,sul,0
Videira,420015,128583.28165600002,-0.4480480703374182,sul,3
Joinville,420016,1029540.1583550001,-0.4661129955651245,sul,0
